Mun_Code,Mun,pop_1996_2024 (k=28)
19201,Olmeda de Cobeta,-32.142857142857146
19202,"Olmeda de Jadraque, La",-13.636363636363635
19203,"Ordial, El",-26.53061224489796
19204,Orea,-29.347826086956523
19208,Pálmaces de Jadraque,-26.984126984126984
19209,Pardos,-49.25373134328358
19210,Paredes de Sigüenza,-71.05263157894737
19211,Pareja,-0.8316008316008316
19212,Pastrana,-26.302729528535977
19213,"Pedregal, El",-44.73684210526316
19214,Peñalén,-53.125
19215,Peñalver,-23.628691983122362
19216,Peralejos de las Truchas,-4.705882352941177
19217,Peralveche,-23.157894736842106
19218,Pinilla de Jadraque,-49.056603773584904
19219,Pinilla de Molina,-60.71428571428571
19220,Pioz,1269.4736842105262
19221,Piqueras,-42.10526315789473
19222,"Pobo de Dueñas, El",-47.61904761904761
19223,Poveda de la Sierra,-49.275362318840585
19224,Pozo de Almoguera,-48.58490566037736
19225,Pozo de Guadalajara,323.69077306733163
19226,Prádena de Atienza,23.809523809523807
19227,Prados Redondos,-50.0
19228,Puebla de Beleña,54.054054054054056
19229,Puebla de Valles,-16.43835616438356
19230,Quer,876.6355140186915
19231,Rebollosa de Jadraque,-75.0
19232,"Recuenco, El",-36.633663366336634
19233,Renera,47.14285714285714
19234,Retiendas,-1.8518518518518516
19235,Riba de Saelices,-52.28426395939086
19237,Rillo de Gallo,-43.05555555555556
19238,Riofrío del Llano,-25.925925925925924
19239,Robledillo de Mohernando,8.928571428571429
19240,Robledo de Corpes,-47.368421052631575
19241,Romanillos de Atienza,-52.85714285714286
19242,Romanones,-18.620689655172416
19243,Rueda de la Sierra,-50.0
19244,Sacecorbo,-32.16783216783217
19245,Sacedón,0.6309148264984227
19246,Saelices de la Sal,-34.72222222222222
19247,Salmerón,-48.43205574912892
19248,San Andrés del Congosto,-31.313131313131315
19249,San Andrés del Rey,-26.0
19250,Santiuste,-36.0
19251,Saúca,-27.27272727272727
19252,Sayatón,-65.32663316582915
19254,Selas,-41.66666666666667
19255,Setiles,-53.072625698324025
19256,Sienes,-60.747663551401864
19257,Sigüenza,-1.0245901639344261
19258,Solanillos del Extremo,-39.37007874015748
19259,Somolinos,-27.77777777777778
19260,"Sotillo, El",-40.38461538461539
19261,Sotodosos,-52.85714285714286
19262,Tamajón,-25.60386473429952
19263,Taragudo,60.0
19264,Taravilla,-46.75324675324675
19265,Tartanedo,-25.238095238095237
19266,Tendilla,-9.45945945945946
19267,Terzaga,-52.38095238095239
19268,Tierzo,-19.047619047619047
19269,"Toba, La",-38.52459016393443
19270,Tordelrábano,-38.88888888888889
19271,Tordellego,-48.717948717948715
19272,Tordesilos,-40.0
19274,Torija,361.78010471204186
19277,Torrecuadrada de Molina,0.0
19278,Torrecuadradilla,-63.1578947368421
19279,Torre del Burgo,614.4927536231884
19280,Torrejón del Rey,676.9041769041769
19281,Torremocha de Jadraque,27.77777777777778
19282,Torremocha del Campo,-46.35568513119534
19283,Torremocha del Pinar,-50.0
19284,Torremochuela,-33.33333333333333
19285,Torrubia,-43.47826086956522
19286,Tórtola de Henares,246.86716791979947
19287,Tortuera,-36.43724696356275
19288,Tortuero,-50.0
19289,Traíd,-72.85714285714285
19290,Trijueque,185.26315789473685
19291,Trillo,-4.839809134287662
19293,Uceda,317.57269279393176
19294,Ujados,-26.31578947368421
19296,Utande,-47.45762711864407
19297,Valdarachas,103.7037037037037
19298,Valdearenas,46.774193548387096
19299,Valdeavellano,-5.825242718446602
19300,Valdeaveruelo,451.28205128205127
19301,Valdeconcha,-11.76470588235294
19302,Valdegrudas,-8.771929824561402
19303,Valdelcubo,-45.33333333333333
19304,Valdenuño Fernández,145.92592592592592
19305,Valdepeñas de la Sierra,-39.183673469387756
19306,Valderrebollo,-41.86046511627907
19307,Valdesotos,-31.11111111111111
19308,Valfermoso de Tajuña,-32.432432432432435
19309,Valhermoso,-48.57142857142857
19310,Valtablado del Río,-50.0
19311,Valverde de los Arroyos,3.4090909090909087
19314,Viana de Jadraque,-35.9375
19317,Villanueva de Alcorón,-50.66666666666667
19318,Villanueva de Argecilla,-27.27272727272727
19319,Villanueva de la Torre,1929.090909090909
19321,Villares de Jadraque,-21.052631578947366
19322,Villaseca de Henares,-64.63414634146342
19323,Villaseca de Uceda,-12.307692307692308
19324,Villel de Mesa,-38.74538745387454
19325,Viñuelas,48.78048780487805
19326,Yebes,2895.027624309392
19327,Yebra,-13.541666666666666
19329,Yélamos de Abajo,-42.57425742574257
19330,Yélamos de Arriba,-40.26845637583892
19331,Yunquera de Henares,123.71386575208231
19332,"Yunta, La",-49.44444444444444
19333,Zaorejas,-44.1747572815534
19334,Zarzuela de Jadraque,67.74193548387096
19335,Zorita de los Canes,-26.136363636363637
19901,Semillas,-14.705882352941178
20001,Abaltzisketa,23.166023166023166
20002,Aduna,60.45016077170418
20003,Aizarnazabal,41.560798548094375
20004,Albiztur,9.45945945945946
20005,Alegia,9.025270758122744
20006,Alkiza,40.0
20007,Altzo,38.62928348909657
20008,Amezketa,-6.368159203980099
20009,Andoain,0.15818431911966988
20010,Anoeta,17.51126126126126
20011,Antzuola,6.869834710743801
20012,Arama,12.658227848101266
20013,Aretxabaleta,21.04997476022211
20014,Asteasu,32.13087248322148
20015,Ataun,8.055380742605413
20016,Aia,30.072904009720535
20017,Azkoitia,14.228515624999998
20018,Azpeitia,12.35224586288416
20019,Beasain,13.218717054577894
20020,Beizama,-20.73170731707317
20021,Belauntza,0.6993006993006993
20022,Berastegi,19.206008583690988
20023,Berrobi,-2.1238938053097343
20024,Bidania-Goiatz,26.365795724465556
20025,Zegama,14.317507418397627
20026,Zerain,20.171673819742487
20027,Zestoa,18.019680196801968
20028,Zizurkil,10.655737704918032
20029,Deba,7.080523601745339
20030,Eibar,-9.738074816916276
20031,Elduain,10.13215859030837
20032,Elgoibar,5.423605423605424
20033,Elgeta,15.071283095723015
20034,Eskoriatza,6.051512878219555
20035,Ezkio-Itsaso,9.293680297397769
20036,Hondarribia,17.13139140662838
20037,Gaintza,-8.823529411764707
20038,Gabiria,20.5607476635514
20039,Getaria,21.234876929495204
20040,Hernani,9.276856176517958
20041,Hernialde,5.647840531561462
20042,Ibarra,-4.082108700723117
20043,Idiazabal,12.277227722772277
20044,Ikaztegieta,32.10526315789474
20045,Irun,15.287512451326633
20046,Irura,161.01928374655648
20047,Itsasondo,6.687898089171974
20048,Larraul,89.62962962962962
20049,Lazkao,23.521011831905344
20050,Leaburu,3.183023872679045
20051,Legazpi,-9.571028238844578
20052,Legorreta,2.0422535211267605
20053,Lezo,4.5019989570658785
20054,Lizartza,3.571428571428571
20055,Arrasate/Mondragón,-9.962964470310528
20056,Mutriku,10.620025136154169
20057,Mutiloa,50.595238095238095
20058,Olaberria,-7.524752475247524
20059,Oñati,9.210526315789473
20060,Orexa,36.708860759493675
20061,Orio,44.913267698077824
20062,Ormaiztegi,7.2758037225042305
20063,Oiartzun,16.895697229105654
20064,Pasaia,-7.4624277456647405
20065,Soraluze-Placencia de las Armas,-13.99548532731377
20066,Errezil,-9.233176838810643
20067,Errenteria,-0.7841060938406073
20068,Leintz-Gatzaga,-16.0
20069,Donostia/San Sebastián,6.887760870056753
20070,Segura,15.993665874901028
20071,Tolosa,11.847155014183214
20072,Urnieta,22.0703125
20073,Usurbil,22.279202279202277
20074,Bergara,-5.523274792713978
20075,Villabona,9.106145251396649
20076,Ordizia,17.31359649122807
20077,Urretxu,8.378724767702659
20078,Zaldibia,10.616656071201525
20079,Zarautz,21.70607228413707
20080,Zumarraga,-6.1700891127469975
20081,Zumaia,23.804347826086957
20901,Mendaro,53.21100917431193
20902,Lasarte-Oria,8.123845249426125
20903,Astigarraga,144.30459408432975
20904,Baliarrain,63.829787234042556
20905,Orendain,57.05128205128205
20906,Altzaga,80.0
20907,Gaztelu,17.36111111111111
21001,Alájar,-1.616915422885572
21002,Aljaraque,134.57807447585273
21003,"Almendro, El",-0.46403712296983757
21004,Almonaster la Real,-14.87603305785124
21005,Almonte,52.871372356123956
21006,Alosno,-21.210922041946972
21007,Aracena,25.104353011329756
21008,Aroche,-16.308293772689193
21009,Arroyomolinos de León,-20.804794520547944
21010,Ayamonte,23.090060343846066
21011,Beas,3.35538752362949
21012,Berrocal,-32.71028037383177
21013,Bollullos Par del Condado,12.69916019150773
21014,Bonares,21.696993670886076
21015,Cabezas Rubias,-29.633300297324084
21016,Cala,-25.184192900200937
21017,Calañas,-44.531564133494165
21018,"Campillo, El",-17.862969004893962
21019,Campofrío,-16.87715269804822
21020,Cañaveral de León,-29.313543599257883
21021,Cartaya,87.21469173589855
21022,Castaño del Robledo,12.437810945273633
21023,"Cerro de Andévalo, El",-18.850987432675044
21024,Corteconcepción,-16.835994194484762
21025,Cortegana,-11.294660007683442
21026,Cortelazor,-7.6923076923076925
21027,Cumbres de Enmedio,1.6666666666666667
21028,Cumbres de San Bartolomé,-39.028475711892796
21029,Cumbres Mayores,-20.833333333333336
21030,Chucena,15.958549222797927
21031,Encinasola,-35.2185089974293
21032,Escacena del Campo,4.132973944294699
21033,Fuenteheridos,20.414201183431953
21034,Galaroza,-14.11543287327478
21035,Gibraleón,17.71449041733835
21036,"Granada de Río-Tinto, La",4.273504273504273
21037,"Granado, El",-27.500000000000004
21038,Higuera de la Sierra,1.2393493415956625
21039,Hinojales,-26.303854875283445
21040,Hinojos,16.484778862722575
21041,Huelva,1.8588946152479118
21042,Isla Cristina,25.020219526285388
21043,Jabugo,-15.375722543352602
21044,Lepe,59.56889495225103
21045,Linares de la Sierra,-8.637873754152823
21046,Lucena del Puerto,55.41284403669725
21047,Manzanilla,-12.168053904082441
21048,"Marines, Los",28.87537993920973
21049,Minas de Riotinto,-28.760552570990022
21050,Moguer,76.13491885423677
21051,"Nava, La",-22.25609756097561
21052,Nerva,-23.066424021838035
21053,Niebla,11.388455538221528
21054,"Palma del Condado, La",9.847163811672992
21055,Palos de la Frontera,83.94828588030215
21056,Paterna del Campo,-12.129796549060005
21057,Paymogo,-11.669242658423492
21058,Puebla de Guzmán,-5.4961832061068705
21059,Puerto Moral,15.702479338842975
21060,Punta Umbría,46.72667757774141
21061,Rociana del Condado,25.78764965343415
21062,Rosal de la Frontera,-12.741514360313316
21063,San Bartolomé de la Torre,37.27891156462585
21064,San Juan del Puerto,63.789649415692814
21065,Sanlúcar de Guadiana,6.122448979591836
21066,San Silvestre de Guzmán,-2.4242424242424243
21067,Santa Ana la Real,-4.646464646464646
21068,Santa Bárbara de Casa,-19.48608137044968
21069,Santa Olalla del Cala,-9.803063457330415
21070,Trigueros,11.401098901098901
21071,Valdelarco,-16.25441696113074
21072,Valverde del Camino,0.015861686097232135
21073,Villablanca,43.77413127413127
21074,Villalba del Alcor,-8.734107241569928
21075,Villanueva de las Cruces,-17.391304347826086
21076,Villanueva de los Castillejos,9.38897168405365
21077,Villarrasa,1.7208413001912046
21078,Zalamea la Real,-16.41748942172073
21079,Zufre,-35.86387434554974
21902,"Zarza-Perrunal, La	",
22001,Abiego,-13.442622950819672
22002,Abizanda,19.852941176470587
22003,Adahuesca,21.052631578947366
22004,Agüero,-14.11042944785276
22006,Aisa,-11.581920903954803
22007,Albalate de Cinca,3.1616982836495033
22008,Albalatillo,-22.14022140221402
22009,Albelda,-27.282051282051285
22011,Albero Alto,26.732673267326735
22012,Albero Bajo,-5.128205128205128
22013,Alberuela de Tubo,-29.950495049504948
22014,Alcalá de Gurrea,-26.486486486486488
22015,Alcalá del Obispo,5.382436260623229
22016,Alcampell,-37.04433497536946
22017,Alcolea de Cinca,-10.923694779116467
22018,Alcubierre,-17.184265010351968
22019,Alerre,34.73053892215569
22020,Alfántega,-1.5267175572519083
22021,Almudévar,2.437999159310635
22022,Almunia de San Juan,0.5681818181818182
22023,Almuniente,-31.05590062111801
22024,Alquézar,11.55115511551155
22025,Altorricón,1.2379642365887207
22027,Angüés,-21.0412147505423
22028,Ansó,-18.860510805500983
22029,Antillón,-26.31578947368421
22032,Aragüés del Puerto,-20.833333333333336
22035,Arén,-26.794258373205743
22036,Argavieso,-7.43801652892562
22037,Arguis,179.66101694915255
22039,Ayerbe,-6.654991243432574
22040,Azanuy-Alins,-10.294117647058822
22041,Azara,-29.004329004329005
22042,Azlor,-9.770114942528735
22043,Baélls,-43.75
22044,Bailo,-22.189349112426036
22045,Baldellou,-48.42767295597484
22046,Ballobar,-21.59709618874773
22047,Banastás,92.94117647058823
22048,Barbastro,20.922865013774107
22049,Barbués,-25.6198347107438
22050,Barbuñales,-13.636363636363635
22051,Bárcabo,7.017543859649122
22052,Belver de Cinca,-9.672830725462305
22053,Benabarre,-4.853556485355648
22054,Benasque,93.76538146021329
22055,Berbegal,-33.1275720164609
22057,Bielsa,3.1779661016949152
22058,Bierge,8.482142857142858
22059,Biescas,29.758064516129036
22060,Binaced,-1.2946979038224413
22061,Binéfar,24.452644526445262
22062,Bisaurri,-19.730941704035875
22063,Biscarrués,-24.899598393574294
22064,Blecua y Torres,-8.02139037433155
22066,Boltaña,25.08513053348468
22067,Bonansa,19.444444444444446
22068,Borau,8.974358974358974
22069,Broto,16.47509578544061
22072,Caldearenas,-11.235955056179774
22074,Campo,28.45744680851064
22075,Camporrélls,-39.92395437262358
22076,Canal de Berdún,-23.076923076923077
22077,Candasnos,-26.223776223776223
22078,Canfranc,20.23575638506876
22079,Capdesaso,3.608247422680412
22080,Capella,-13.546798029556651
22081,Casbas de Huesca,-9.316770186335404
22082,Castejón del Puente,-17.936117936117938
22083,Castejón de Monegros,-37.93103448275862
22084,Castejón de Sos,68.8715953307393
22085,Castelflorite,-34.394904458598724
22086,Castiello de Jaca,69.87179487179486
22087,Castigaleu,-16.346153846153847
22088,Castillazuelo,-30.543933054393307
22089,Castillonroy,-27.47747747747748
22090,Colungo,2.3255813953488373
22094,Chalamera,-26.81564245810056
22095,Chía,-22.31404958677686
22096,Chimillas,153.0864197530864
22099,Esplús,-18.12577065351418
22102,Estada,8.080808080808081
22103,Estadilla,-15.082644628099173
22105,Estopiñán del Castillo,-30.256410256410255
22106,Fago,-41.86046511627907
22107,Fanlo,10.2803738317757
22109,Fiscal,55.32786885245902
22110,Fonz,-23.609923011120614
22111,Foradada del Toscar,-35.0
22112,Fraga,30.611898497835867
22113,"Fueva, La",-4.019292604501608
22114,Gistaín,-37.967914438502675
22115,"Grado, El",-34.129692832764505
22116,Grañén,-17.749757516973812
22117,Graus,2.4242424242424243
22119,Gurrea de Gállego,-24.69656992084433
22122,Hoz de Jaca,-3.75
22124,Huerto,-15.671641791044777
22125,Huesca,19.946499440875304
22126,Ibieca,-5.454545454545454
22127,Igriés,281.86528497409324
22128,Ilche,-37.07482993197279
22129,Isábena,-11.567164179104477
22130,Jaca,22.74977895667551
22131,Jasa,-31.386861313868614
22133,Labuerda,-3.888888888888889
22135,Laluenga,-23.616236162361623
22136,Lalueza,-32.81733746130031
22137,Lanaja,-30.890369473046636
22139,Laperdiguera,-14.563106796116504
22141,Lascellas-Ponzano,-17.75147928994083
22142,Lascuarre,-21.965317919075144
22143,Laspaúles,-11.619718309859154
22144,Laspuña,0.0
22149,Loarre,-14.805825242718445
22150,Loporzano,3.7243947858473
22151,Loscorrales,-18.11023622047244
22155,Monesma y Cajigar,-34.285714285714285
22156,Monflorite-Lascasas,153.8860103626943
22157,Montanuy,-29.503105590062113
22158,Monzón,24.533479692645443
22160,Naval,-9.30232558139535
22162,Novales,-16.243654822335024
22163,Nueno,161.75115207373273
22164,Olvena,22.641509433962266
22165,Ontiñena,-24.780058651026394
22167,Osso de Cinca,-11.653116531165312
22168,Palo,0.0
22170,Panticosa,48.28711256117455
22172,Peñalba,-14.932680538555692
22173,"Peñas de Riglos, Las",-10.06711409395973
22174,Peralta de Alcofea,-22.965879265091864
22175,Peralta de Calasanz,-29.73856209150327
22176,Peraltilla,19.444444444444446
22177,Perarrúa,-23.809523809523807
22178,Pertusa,-7.482993197278912
22181,Piracés,-5.0
22182,Plan,-10.576923076923077
22184,Poleñino,-18.972332015810274
22186,Pozán de Vero,-8.560311284046692
22187,"Puebla de Castro, La",39.54248366013072
22188,Puente de Montañana,-33.098591549295776
22189,Puértolas,2.28310502283105
22190,"Pueyo de Araguás, El",-7.065217391304348
22193,Pueyo de Santa Cruz,-12.93800539083558
22195,Quicena,136.986301369863
22197,Robres,-25.105782792665725
22199,Sabiñánigo,9.510218061422538
22200,Sahún,-1.238390092879257
22201,Salas Altas,-26.550868486352357
22202,Salas Bajas,0.0
22203,Salillas,-22.30769230769231
22204,Sallent de Gállego,54.221770091556465
22205,San Esteban de Litera,-2.5835866261398177
22206,Sangarrén,-22.45614035087719
22207,San Juan de Plan,-9.036144578313253
22208,Santa Cilia,19.024390243902438
22209,Santa Cruz de la Serós,16.049382716049383
22212,Santaliestra y San Quílez,-17.82178217821782
22213,Sariñena,1.897486446525382
22214,Secastilla,-11.30952380952381
22215,Seira,-27.722772277227726
22217,Sena,-22.601626016260163
22218,Senés de Alcubierre,-13.333333333333334
22220,Sesa,-42.34875444839858
22221,Sesué,-0.8547008547008548
22222,Siétamo,88.64265927977839
22223,Sopeira,-25.663716814159294
22225,Tamarite de Litera,-11.326609775019394
22226,Tardienta,-13.799448022079117
22227,Tella-Sin,-25.938566552901023
22228,Tierz,350.8196721311475
22229,Tolva,-40.0
22230,Torla-Ordesa,-2.616279069767442
22232,Torralba de Aragón,-21.323529411764707
22233,Torre la Ribera,-16.666666666666664
22234,Torrente de Cinca,0.5253940455341506
22235,Torres de Alcanadre,-33.81294964028777
22236,Torres de Barbués,-27.027027027027028
22239,Tramaced,1.9230769230769231
22242,Valfarta,-50.45871559633027
22243,Valle de Bardají,-3.508771929824561
22244,Valle de Lierp,-7.936507936507936
22245,Velilla de Cinca,1.6032064128256511
22246,Beranuy,-40.51724137931034
22247,Viacamp y Litera,28.125
22248,Vicién,8.73015873015873
22249,Villanova,50.442477876106196
22250,Villanúa,80.12618296529969
22251,Villanueva de Sigena,-29.878048780487802
22252,Yebra de Basa,-6.976744186046512
22253,Yésero,-11.428571428571429
22254,Zaidín,5.123674911660777
22901,Valle de Hecho,-20.597014925373134
22902,Puente la Reina de Jaca,-1.858736059479554
22903,San Miguel del Cinca,-14.596949891067537
22904,"Sotonera, La",-19.875776397515526
22905,Lupiñén-Ortilla,-4.644808743169399
22906,Santa María de Dulcis,-2.336448598130841
